sector,macro,x,y,z,source
cluster_712_sector001_macro,zone002_cluster_712_sector001_macro,137328.5,0.0,138576.5,
cluster_712_sector001_macro,zone003_cluster_712_sector001_macro,105554.4,0.0,-127903.8,
cluster_712_sector001_macro,zone004_cluster_712_sector001_macro,-127517.8,0.0,34255.37,
cluster_712_sector001_macro,zone005_cluster_712_sector001_macro,-129500.2,0.0,-126969.5,
cluster_713_sector001_macro,zone001_cluster_713_sector001_macro,85.55412,0.0,115545.4,
cluster_713_sector001_macro,zone002_cluster_713_sector001_macro,137328.5,0.0,138576.5,
cluster_713_sector001_macro,zone003_cluster_713_sector001_macro,105554.4,0.0,-127903.8,
cluster_713_sector001_macro,zone004_cluster_713_sector001_macro,-127517.8,0.0,34255.37,
cluster_713_sector001_macro,zone005_cluster_713_sector001_macro,-129500.2,0.0,-126969.5,
cluster_714_sector001_macro,zone001_cluster_714_sector001_macro,85.55412,0.0,115545.4,
cluster_714_sector001_macro,zone002_cluster_714_sector001_macro,137328.5,0.0,138576.5,
cluster_714_sector001_macro,zone003_cluster_714_sector001_macro,105554.4,0.0,-127903.8,
cluster_714_sector001_macro,zone004_cluster_714_sector001_macro,-127517.8,0.0,34255.37,
cluster_714_sector001_macro,zone005_cluster_714_sector001_macro,-129500.2,0.0,-126969.5,
cluster_715_sector001_macro,zone001_cluster_715_sector001_macro,85.55412,0.0,115545.4,
cluster_715_sector001_macro,zone002_cluster_715_sector001_macro,137328.5,0.0,138576.5,
cluster_715_sector001_macro,zone003_cluster_715_sector001_macro,105554.4,0.0,-127903.8,
cluster_715_sector001_macro,zone004_cluster_715_sector001_macro,-127517.8,0.0,34255.37,
cluster_715_sector001_macro,zone005_cluster_715_sector001_macro,-129500.2,0.0,-126969.5,
cluster_720_sector001_macro,zone001_cluster_720_sector001_macro,85.55412,0.0,115545.4,
cluster_720_sector001_macro,zone002_cluster_720_sector001_macro,137328.5,0.0,138576.5,
cluster_720_sector001_macro,zone003_cluster_720_sector001_macro,105554.4,0.0,-127903.8,
cluster_720_sector001_macro,zone004_cluster_720_sector001_macro,-127517.8,0.0,-26261.37,
cluster_720_sector001_macro,zone005_cluster_720_sector001_macro,-129500.2,0.0,-126969.5,
cluster_721_sector001_macro,zone001_cluster_721_sector001_macro,85.55412,0.0,200000.4,
cluster_721_sector001_macro,zone002_cluster_721_sector001_macro,137328.5,0.0,138576.5,
cluster_721_sector001_macro,zone003_cluster_721_sector001_macro,105554.4,0.0,-127903.8,
cluster_721_sector001_macro,zone004_cluster_721_sector001_macro,-127517.8,0.0,34255.37,
cluster_721_sector001_macro,zone005_cluster_721_sector001_macro,-129500.2,0.0,-126969.5,
cluster_722_sector001_macro,zone001_cluster_722_sector001_macro,85.55412,0.0,115545.4,
cluster_722_sector001_macro,zone002_cluster_722_sector001_macro,137328.5,0.0,138576.5,
cluster_722_sector001_macro,zone003_cluster_722_sector001_macro,105554.4,0.0,-127903.8,
cluster_722_sector001_macro,zone004_cluster_722_sector001_macro,-127517.8,0.0,34255.37,
cluster_722_sector001_macro,zone005_cluster_722_sector001_macro,-129500.2,0.0,-126969.5,
cluster_723_sector001_macro,zone001_cluster_723_sector001_macro,85.55412,0.0,115545.4,
cluster_723_sector001_macro,zone002_cluster_723_sector001_macro,137328.5,0.0,138576.5,
cluster_723_sector001_macro,zone003_cluster_723_sector001_macro,105554.4,0.0,-127903.8,
cluster_723_sector001_macro,zone004_cluster_723_sector001_macro,-127517.8,0.0,34255.37,
cluster_723_sector001_macro,zone005_cluster_723_sector001_macro,-129500.2,0.0,-126969.5,
cluster_724_sector001_macro,zone001_cluster_724_sector001_macro,85.55412,0.0,115545.4,
cluster_724_sector001_macro,zone002_cluster_724_sector001_macro,137328.5,0.0,138576.5,
cluster_724_sector001_macro,zone003_cluster_724_sector001_macro,105554.4,0.0,-127903.8,
cluster_724_sector001_macro,zone004_cluster_724_sector001_macro,0.0,0.0,0.0,
cluster_724_sector001_macro,zone005_cluster_724_sector001_macro,-129500.2,0.0,-126969.5,
cluster_725_sector001_macro,zone001_cluster_725_sector001_macro,85.55412,0.0,115545.4,
cluster_725_sector001_macro,zone002_cluster_725_sector001_macro,137328.5,0.0,176.5,
cluster_725_sector001_macro,zone003_cluster_725_sector001_macro,156890.0,0.0,-124320.0,
cluster_725_sector001_macro,zone004_cluster_725_sector001_macro,-100000.0,0.0,55000.0,
cluster_725_sector001_macro,zone005_cluster_725_sector001_macro,-1500.2,0.0,-126969.5,
cluster_730_sector001_macro,zone001_cluster_730_sector001_macro,85.55412,0.0,115545.4,ego_dlc_mini_01
cluster_730_sector001_macro,zone002_cluster_730_sector001_macro,137328.5,0.0,138576.5,ego_dlc_mini_01
cluster_730_sector001_macro,zone003_cluster_730_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_mini_01
cluster_730_sector001_macro,zone004_cluster_730_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_mini_01
cluster_730_sector001_macro,zone005_cluster_730_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_mini_01
cluster_740_sector001_macro,zone001_cluster_740_sector001_macro,85.55412,0.0,115545.4,ego_dlc_mini_02
cluster_740_sector001_macro,zone002_cluster_740_sector001_macro,200000.0,0.0,0.0,ego_dlc_mini_02
cluster_740_sector001_macro,zone003_cluster_740_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_mini_02
cluster_740_sector001_macro,zone004_cluster_740_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_mini_02
cluster_740_sector001_macro,zone005_cluster_740_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_mini_02
